Index,TargetPosAngle,EyePosAngle,AngleDifference
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.5707963266948994,1.021405182655144e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948994,1.021405182655144e-14
0,1.5707963266949097,1.5707963266948994,1.021405182655144e-14
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.570796326694901,8.659739592076221e-15
0,1.5707963266949097,1.5707963266949008,8.881784197001252e-15
0,1.5707963266949097,1.570796326694901,8.659739592076221e-15
0,1.5707963266949097,1.5707963266949008,8.881784197001252e-15
0,1.5707963266949097,1.5707963266949008,8.881784197001252e-15
0,1.5707963266949097,1.5707963266949008,8.881784197001252e-15
0,1.5707963266949097,1.5707963266949008,8.881784197001252e-15
0,1.5707963266949097,1.5707963266949008,8.881784197001252e-15
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949003,9.325873406851315e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948997,9.992007221626409e-15
0,1.5707963266949097,1.5707963266948994,1.021405182655144e-14
0,1.5707963266949097,1.5707963266948994,1.021405182655144e-14
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.5707963266948983,1.1324274851176597e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948977,1.199040866595169e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.570796326694898,1.1546319456101628e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949005,9.103828801926284e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266949,9.547918011776346e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.5707963266948999,9.769962616701378e-15
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948992,1.0436096431476471e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.570796326694899,1.0658141036401503e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948988,1.0880185641326534e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266948983,1.1324274851176597e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266948985,1.1102230246251565e-14
0,1.5707963266949097,1.5707963266948983,1.1324274851176597e-14
0,1.5707963266949097,1.5707963266948983,1.1324274851176597e-14
0,1.5707963266949097,1.5707963266948983,1.1324274851176597e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
0,1.5707963266949097,1.5707963266948979,1.176836406102666e-14
1,1.5707963266949054,1.5707963266949294,2.398081733190338e-14
1,1.5707963266949054,1.5707963266949305,2.5091040356528538e-14
1,1.5707963266949054,1.570796326694931,2.55351295663786e-14
1,1.5707963266949054,1.570796326694929,2.353672812205332e-14
1,1.5707963266949054,1.570796326694924,1.865174681370263e-14
1,1.5707963266949054,1.5707963266949243,1.887379141862766e-14
1,1.5707963266949054,1.570796326694923,1.7541523789077473e-14
1,1.5707963266949054,1.570796326694921,1.554312234475219e-14
1,1.5707963266949054,1.5707963266949185,1.3100631690576847e-14
1,1.5707963266949054,1.5707963266949185,1.3100631690576847e-14
1,1.5707963266949054,1.5707963266949176,1.2212453270876722e-14
1,1.5707963266949054,1.5707963266949179,1.2434497875801753e-14
1,1.5707963266949054,1.5707963266949168,1.1324274851176597e-14
1,1.5707963266949054,1.570796326694916,1.0658141036401503e-14
1,1.5707963266949054,1.5707963266949152,9.769962616701378e-15
1,1.5707963266949054,1.5707963266949156,1.021405182655144e-14
1,1.5707963266949054,1.5707963266949154,9.992007221626409e-15
1,1.5707963266949054,1.570796326694913,7.549516567451064e-15
1,1.5707963266949054,1.570796326694912,6.661338147750939e-15
1,1.5707963266949054,1.570796326694912,6.661338147750939e-15
1,1.5707963266949054,1.570796326694912,6.661338147750939e-15
1,1.5707963266949054,1.5707963266949114,5.995204332975845e-15
1,1.5707963266949054,1.5707963266949112,5.773159728050814e-15
1,1.5707963266949054,1.5707963266949112,5.773159728050814e-15
1,1.5707963266949054,1.570796326694911,5.551115123125783e-15
1,1.5707963266949054,1.570796326694911,5.551115123125783e-15
1,1.5707963266949054,1.570796326694908,2.6645352591003757e-15
1,1.5707963266949054,1.5707963266949088,3.3306690738754696e-15
1,1.5707963266949054,1.570796326694909,3.552713678800501e-15
1,1.5707963266949054,1.5707963266949094,3.9968028886505635e-15
1,1.5707963266949054,1.5707963266949092,3.774758283725532e-15
1,1.5707963266949054,1.5707963266949094,3.9968028886505635e-15
1,1.5707963266949054,1.5707963266949097,4.218847493575595e-15
1,1.5707963266949054,1.5707963266949092,3.774758283725532e-15
1,1.5707963266949054,1.5707963266949092,3.774758283725532e-15
1,1.5707963266949054,1.5707963266949092,3.774758283725532e-15
1,1.5707963266949054,1.5707963266949092,3.774758283725532e-15
1,1.5707963266949054,1.57079632669491,4.6629367034256575e-15
1,1.5707963266949054,1.5707963266949099,4.440892098500626e-15
1,1.5707963266949054,1.57079632669491,4.6629367034256575e-15
1,1.5707963266949054,1.5707963266949103,4.884981308350689e-15
1,1.5707963266949054,1.5707963266949103,4.884981308350689e-15
1,1.5707963266949054,1.5707963266949108,5.329070518200751e-15
1,1.5707963266949054,1.5707963266949103,4.884981308350689e-15
1,1.5707963266949054,1.5707963266949105,5.10702591327572e-15
1,1.5707963266949054,1.5707963266949105,5.10702591327572e-15
1,1.5707963266949054,1.570796326694915,9.547918011776346e-15
1,1.5707963266949054,1.5707963266949148,9.325873406851315e-15
1,1.5707963266949054,1.5707963266949148,9.325873406851315e-15
1,1.5707963266949054,1.5707963266949152,9.769962616701378e-15
1,1.5707963266949054,1.570796326694915,9.547918011776346e-15
1,1.5707963266949054,1.5707963266949136,8.215650382226158e-15
1,1.5707963266949054,1.5707963266949145,9.103828801926284e-15
1,1.5707963266949054,1.570796326694915,9.547918011776346e-15
1,1.5707963266949054,1.5707963266949154,9.992007221626409e-15
1,1.5707963266949054,1.5707963266949148,9.325873406851315e-15
1,1.5707963266949054,1.5707963266949145,9.103828801926284e-15
1,1.5707963266949054,1.5707963266949143,8.881784197001252e-15
1,1.5707963266949054,1.570796326694914,8.659739592076221e-15
1,1.5707963266949054,1.5707963266949139,8.43769498715119e-15
1,1.5707963266949054,1.5707963266949139,8.43769498715119e-15
1,1.5707963266949054,1.5707963266949134,7.993605777301127e-15
1,1.5707963266949054,1.5707963266949132,7.771561172376096e-15
1,1.5707963266949054,1.5707963266949125,7.105427357601002e-15
1,1.5707963266949054,1.5707963266949125,7.105427357601002e-15
1,1.5707963266949054,1.5707963266949123,6.8833827526759706e-15
1,1.5707963266949054,1.5707963266949119,6.439293542825908e-15
1,1.5707963266949054,1.5707963266949119,6.439293542825908e-15
1,1.5707963266949054,1.570796326694912,6.661338147750939e-15
1,1.5707963266949054,1.5707963266949119,6.439293542825908e-15
1,1.5707963266949054,1.5707963266949032,2.220446049250313e-15
1,1.5707963266949054,1.5707963266949028,2.6645352591003757e-15
1,1.5707963266949054,1.5707963266949023,3.1086244689504383e-15
1,1.5707963266949054,1.570796326694902,3.3306690738754696e-15
1,1.5707963266949054,1.5707963266949028,2.6645352591003757e-15
1,1.5707963266949054,1.570796326694903,2.4424906541753444e-15
1,1.5707963266949054,1.570796326694903,2.4424906541753444e-15
1,1.5707963266949054,1.5707963266949025,2.886579864025407e-15
1,1.5707963266949054,1.5707963266949028,2.6645352591003757e-15
1,1.5707963266949054,1.5707963266949028,2.6645352591003757e-15
1,1.5707963266949054,1.570796326694903,2.4424906541753444e-15
1,1.5707963266949054,1.5707963266949037,1.7763568394002505e-15
1,1.5707963266949054,1.5707963266949039,1.5543122344752192e-15
1,1.5707963266949054,1.5707963266949037,1.7763568394002505e-15
1,1.5707963266949054,1.5707963266949037,1.7763568394002505e-15
1,1.5707963266949054,1.5707963266949034,1.9984014443252818e-15
1,1.5707963266949054,1.5707963266949037,1.7763568394002505e-15
1,1.5707963266949054,1.5707963266949034,1.9984014443252818e-15
